StudentID,Age,StudyHours,Attendance,PreviousGPA,AssignmentsCompleted,SleepHours,InternetHours,Scholarship,Program,FinalGrade
STU-10590,22.0,11.1,97.43,6.09,72.29,,8.43,Sí,Ingeniería Informática,4.13
STU-12507,25.0,16.49,90.07,5.48,100.0,5.95,4.26,No,Administración,4.69
STU-10192,18.0,9.63,73.39,4.77,89.51,6.87,,No,Ingeniería Civil,3.02
STU-11947,23.0,14.57,98.24,6.36,99.16,7.11,4.67,Sí,Ingeniería Industrial,5.89
STU-13376,24.0,6.01,80.04,6.62,70.89,7.31,5.58,No,Contador Auditor,3.62
STU-11767,29.0,13.94,95.46,5.39,100.0,7.68,6.34,No,Ingeniería Informática,4.81
STU-10594,23.0,15.24,97.12,6.07,100.0,6.6,2.03,No,Ingeniería Informática,4.18
STU-10344,29.0,9.71,88.34,5.06,92.09,7.46,3.23,No,Ingeniería Civil,4.16
STU-11008,23.0,4.85,62.15,4.76,79.3,7.73,5.07,Sí,Ingeniería Informática,2.96
STU-14509,22.0,7.69,91.81,5.39,77.51,7.63,10.6,Sí,Ingeniería Informática,4.04
STU-14386,29.0,15.03,100.0,5.62,98.75,7.0,3.13,No,Ingeniería Industrial,4.88
STU-11105,32.0,8.19,86.98,5.31,61.34,7.28,10.82,No,Administración,3.67
STU-13291,27.0,1.86,61.29,4.23,66.18,6.64,6.76,No,Contador Auditor,2.43
STU-10486,27.0,12.48,83.66,5.66,68.96,4.88,7.64,No,Ingeniería Civil,3.68
STU-11669,29.0,10.03,76.34,4.29,89.83,7.89,5.12,No,Contador Auditor,2.03
STU-13381,25.0,10.3,90.39,6.1,73.87,5.77,2.99,Sí,Ingeniería Informática,3.73
STU-11117,24.0,8.55,88.04,,88.96,5.99,6.71,No,Ingeniería Civil,4.34
STU-12659,,17.73,88.21,7.0,100.0,5.08,7.37,Sí,Ingeniería Industrial,5.27
STU-12343,21.0,17.15,93.19,4.95,96.3,4.54,1.95,No,Ingeniería Informática,4.51
STU-14611,24.0,11.16,91.53,5.9,100.0,6.04,6.38,No,Ingeniería Informática,4.61
STU-13193,25.0,11.31,78.24,5.66,100.0,5.24,7.67,No,Ingeniería Informática,4.05
STU-14935,22.0,8.87,74.02,5.63,88.45,7.24,5.21,Sí,Ingeniería Informática,3.01
STU-13217,18.0,13.41,75.97,5.37,96.62,9.31,5.06,No,Administración,3.75
STU-14702,24.0,6.23,77.94,6.31,76.19,7.67,5.63,Sí,Administración,3.8
STU-14625,,2.81,70.69,5.51,79.73,6.9,2.27,No,Ingeniería Civil,2.47
STU-14869,25.0,18.86,81.35,6.19,100.0,5.98,6.27,,Ingeniería Civil,3.85
STU-11746,28.0,11.39,95.21,6.2,84.67,6.36,2.55,No,Ingeniería Informática,4.49
STU-14753,27.0,,,6.97,87.98,,4.65,No,Ingeniería Informática,5.65
STU-13442,20.0,15.67,84.34,6.04,70.35,7.25,3.81,No,Ingeniería Informática,3.22
STU-12877,22.0,7.51,86.46,5.98,58.21,7.16,11.34,No,Ingeniería Civil,3.74
STU-10415,25.0,11.17,93.67,4.75,82.42,4.78,14.62,Sí,Ingeniería Industrial,3.39
STU-12217,18.0,19.15,82.22,7.0,99.83,7.76,4.15,No,Ingeniería Informática,6.5
STU-13696,21.0,7.1,87.53,5.34,75.8,6.38,8.15,No,Ingeniería Industrial,3.65
STU-11480,20.0,6.58,72.2,5.48,61.71,5.13,5.63,Sí,Ingeniería Industrial,3.29
STU-11216,24.0,15.12,98.11,6.02,,7.52,4.08,No,Contador Auditor,5.4
STU-11282,21.0,15.29,84.79,5.22,100.0,6.94,9.46,No,Ingeniería Civil,4.66
STU-14749,23.0,9.92,85.45,6.32,79.33,7.76,4.77,Sí,Ingeniería Civil,4.17
STU-11123,24.0,17.29,83.87,6.74,99.71,7.07,5.67,Sí,Ingeniería Informática,5.84
STU-14605,18.0,14.26,90.31,5.83,86.76,7.08,5.68,No,Administración,3.84
STU-10906,23.0,10.58,86.51,5.19,63.28,7.5,0.64,No,Administración,3.45
STU-14396,,18.19,92.78,5.85,100.0,6.98,5.29,No,Ingeniería Industrial,5.03
STU-11682,18.0,12.67,88.04,6.65,100.0,8.71,8.32,No,Ingeniería Industrial,4.71
STU-14774,30.0,9.31,93.14,5.17,93.57,6.06,,No,Ingeniería Informática,4.21
STU-11826,21.0,12.57,94.72,6.14,87.37,9.05,7.57,Sí,Contador Auditor,5.31
STU-13670,22.0,13.55,85.41,6.4,90.48,8.06,4.41,Sí,Ingeniería Industrial,4.18
STU-14905,22.0,10.94,81.35,5.43,73.83,6.22,9.83,Sí,Contador Auditor,4.14
STU-14981,18.0,8.98,80.73,6.06,,,2.99,No,Ingeniería Informática,4.17
STU-12509,27.0,14.77,76.82,5.28,96.5,7.21,14.12,,Contador Auditor,3.83
STU-13607,20.0,11.14,76.71,6.03,76.9,6.44,5.58,Sí,Contador Auditor,4.01
STU-12126,18.0,2.56,75.93,4.47,72.84,7.26,3.78,No,Ingeniería Informática,1.6
STU-12356,,5.92,83.56,5.51,78.38,7.81,6.1,No,Ingeniería Informática,3.44
STU-11021,20.0,7.45,93.69,5.98,78.29,8.2,8.93,Sí,Contador Auditor,4.65
STU-14212,23.0,8.22,,5.19,85.32,8.06,4.65,No,Ingeniería Civil,3.67
STU-10441,23.0,3.72,64.74,5.48,,6.36,5.88,No,Ingeniería Industrial,2.1
STU-10257,32.0,15.49,100.0,5.66,95.51,7.15,7.26,No,Ingeniería Informática,4.56
STU-14650,19.0,11.71,93.28,5.31,99.5,5.44,2.83,No,Ingeniería Informática,4.1
STU-14991,18.0,6.34,78.93,4.55,68.95,6.26,2.35,No,Ingeniería Informática,2.75
STU-12004,24.0,13.28,82.88,6.06,66.97,7.58,5.12,No,Ingeniería Informática,4.82
STU-12524,19.0,20.57,100.0,7.0,100.0,5.93,1.77,No,Ingeniería Civil,5.5
STU-10875,20.0,20.99,93.84,6.02,100.0,6.88,10.28,No,Ingeniería Informática,5.23
STU-11373,23.0,1.0,79.59,5.35,34.68,6.01,4.37,No,Ingeniería Informática,2.85
STU-13230,23.0,,86.52,5.99,87.09,7.51,6.58,No,,4.02
STU-12299,70.0,16.46,100.0,6.06,99.35,7.87,,No,Administración,5.66
STU-11716,18.0,20.64,100.0,5.74,100.0,7.05,14.23,No,Ingeniería Civil,5.44
STU-14296,27.0,8.65,61.07,5.7,69.85,7.79,41.18063168650022,Sí,Administración,3.05
STU-14002,24.0,12.73,92.83,5.44,100.0,5.06,3.0,No,Ingeniería Informática,4.3
STU-10021,18.0,,77.61,6.38,91.26,7.5,3.94,Sí,Ingeniería Industrial,5.42
STU-11378,19.0,13.93,87.88,6.6,98.14,6.49,3.64,No,Contador Auditor,5.6
STU-11463,23.0,11.18,88.89,5.13,82.9,8.44,5.79,No,Ingeniería Industrial,4.28
STU-10500,22.0,8.53,88.95,5.8,100.0,7.25,2.56,No,Administración,4.28
STU-13447,22.0,19.82,86.83,6.03,100.0,8.07,17.74,No,Contador Auditor,4.7
STU-12986,21.0,11.52,79.81,5.0,87.58,7.23,7.49,No,Ingeniería Civil,3.52
STU-10881,19.0,11.83,79.48,5.68,85.35,6.89,1.94,No,Ingeniería Civil,4.16
STU-13360,32.0,4.5,76.18,5.59,59.97,7.81,5.03,Sí,Ingeniería Informática,3.82
STU-13011,31.0,20.8,87.11,5.92,100.0,7.71,1.44,No,Ingeniería Civil,4.92
STU-11837,27.0,18.88,85.93,5.46,100.0,5.91,,No,,5.47
STU-13564,28.0,9.99,96.42,6.46,61.6,6.15,2.61,No,Ingeniería Informática,4.01
STU-10394,22.0,14.44,93.89,5.3,98.22,7.67,13.15,Sí,Ingeniería Informática,3.92
STU-14584,29.0,12.77,74.01,5.61,85.71,6.24,4.22,No,Ingeniería Informática,3.05
STU-13589,21.0,15.15,81.81,5.39,100.0,8.92,4.9,No,Ingeniería Industrial,4.23
STU-12370,27.0,14.96,,5.34,100.0,9.92,10.65,No,,5.02
STU-13141,28.0,6.94,74.82,6.35,71.39,7.8,6.03,No,Ingeniería Informática,4.03
STU-11149,18.0,11.85,86.22,6.42,95.23,8.18,8.89,No,Contador Auditor,5.11
STU-10369,24.0,7.02,86.11,5.6,64.97,6.29,7.01,No,Ingeniería Informática,3.94
STU-12316,25.0,14.48,81.35,5.56,72.84,6.46,6.77,No,Ingeniería Informática,4.02
STU-13192,23.0,5.25,68.02,4.35,81.35,5.01,2.02,No,Ingeniería Informática,2.71
STU-14256,23.0,9.97,76.26,5.8,85.66,7.08,18.0,Sí,Administración,4.98
STU-10315,22.0,10.99,91.18,5.98,100.0,5.87,7.48,No,Ingeniería Industrial,3.74
STU-10105,26.0,15.21,94.15,6.56,90.31,7.54,5.32,No,Administración,5.14
STU-10794,29.0,18.68,100.0,6.47,98.25,8.44,7.38,No,Ingeniería Informática,5.7
STU-11432,28.0,8.89,76.27,5.94,48.44,8.31,2.18,No,Ingeniería Civil,3.49
STU-10095,22.0,10.62,56.34,5.6,70.73,7.96,4.03,,Ingeniería Civil,3.43
STU-13244,19.0,9.97,79.57,5.17,66.72,6.93,4.64,Sí,Ingeniería Industrial,2.51
STU-13857,27.0,15.74,93.63,5.51,88.36,7.47,5.58,Sí,Ingeniería Informática,4.67
STU-14982,19.0,10.08,82.6,5.81,93.38,6.5,5.82,,Ingeniería Informática,4.54
STU-11575,29.0,12.45,79.43,5.29,74.95,6.3,3.0,Sí,Ingeniería Industrial,4.24
STU-14858,26.0,21.34,86.98,4.94,100.0,5.83,3.05,No,Ingeniería Industrial,4.45
STU-12856,24.0,10.39,86.93,5.09,95.64,6.17,3.6,No,Ingeniería Informática,3.46
STU-12652,23.0,6.89,87.1,5.62,77.64,7.61,4.38,No,Ingeniería Informática,3.5
STU-11710,25.0,11.64,61.75,5.22,88.0,7.59,3.79,No,Contador Auditor,3.46
STU-12375,18.0,4.46,82.22,4.31,71.44,7.76,4.37,No,Ingeniería Informática,2.5
STU-11566,28.0,16.09,100.0,6.3,100.0,7.45,5.64,No,Ingeniería Industrial,4.84
STU-10397,18.0,2.24,79.03,5.39,44.34,8.21,6.77,Sí,Administración,2.7
STU-12268,,17.59,76.04,5.46,93.16,6.07,4.17,SÍ ,Ingeniería Informática,4.54
STU-13022,25.0,2.74,77.64,4.87,63.7,8.11,5.14,No,Ingeniería Informática,3.23
STU-14445,29.0,8.7,90.25,6.27,73.52,6.85,6.25,Sí,,4.44
STU-12068,23.0,13.93,89.02,6.11,91.92,7.65,11.29,No,Ingeniería Informática,4.43
STU-14061,25.0,20.64,100.0,6.56,100.0,5.99,,No,Ingeniería Informática,5.82
STU-13541,18.0,9.53,,5.91,82.75,7.23,7.25,No,Ingeniería Industrial,3.14
STU-11898,27.0,16.15,72.36,5.34,100.0,4.19,11.33,No,Administración,4.6
STU-11265,23.0,16.41,100.0,,100.0,8.27,,No,Ingeniería Informática,5.68
STU-13487,32.0,11.52,,5.09,56.91,6.81,9.74,No,Ingeniería Civil,2.87
STU-12399,24.0,15.86,82.06,7.0,85.95,7.92,2.53,Sí,Ingeniería Industrial,5.39
STU-12532,23.0,14.5,90.86,6.52,98.93,7.99,,No,Ingeniería Informática,5.31
STU-10133,21.0,11.91,82.84,5.33,100.0,6.36,3.9,Sí,Ingeniería Civil,3.7
STU-14721,24.0,14.64,100.0,7.0,99.82,6.79,4.45,Sí,Administración,5.96
STU-13498,27.0,17.94,100.0,5.77,100.0,6.72,6.92,No,Administración,5.54
STU-14954,21.0,14.26,79.33,5.49,100.0,5.97,8.95,No,Administración,4.8
STU-13049,25.0,13.18,81.92,5.91,93.36,5.92,6.55,No,Contador Auditor,4.73
STU-12023,23.0,10.01,,,100.0,4.16,1.06,Sí,Ingeniería Informática,3.32
STU-12331,21.0,9.84,,5.74,100.0,6.47,2.1,No,Ingeniería Industrial,4.41
STU-14887,25.0,18.98,100.0,6.77,100.0,7.62,7.5,No,Ingeniería Civil,5.89
STU-10359,22.0,10.5,75.45,5.26,63.37,7.74,1.59,No,Contador Auditor,3.32
STU-14208,21.0,8.34,70.51,6.68,65.69,5.11,5.89,No,Administración,3.64
STU-14115,28.0,15.36,92.3,5.81,99.58,8.54,8.41,No,Ingeniería Informática,4.67
STU-12722,23.0,22.86,90.72,7.0,100.0,7.64,7.49,No,Contador Auditor,5.2
STU-10326,19.0,,75.95,6.92,96.14,5.86,2.15,Sí,Ingeniería Industrial,4.09
STU-14227,28.0,12.84,95.69,7.0,97.75,7.54,10.1,No,Ingeniería Informática,5.4
STU-10665,18.0,15.76,100.0,5.15,100.0,6.23,3.3,No,Ingeniería Informática,5.03
STU-12478,18.0,16.75,80.44,5.95,100.0,6.66,4.2,No,Contador Auditor,3.91
STU-11424,25.0,15.41,100.0,5.5,87.53,7.11,0.73,Sí,Ingeniería Industrial,4.72
STU-14418,25.0,11.35,100.0,4.31,97.1,7.52,2.78,No,Contador Auditor,3.77
STU-12983,18.0,1.0,87.01,6.28,36.47,7.82,11.43,No,Ingeniería Informática,2.32
STU-11279,24.0,11.67,71.31,6.41,86.15,6.85,9.55,No,Ingeniería Informática,4.62
STU-14696,27.0,10.09,79.61,5.86,83.27,9.17,2.95,No,Ingeniería Informática,4.7
STU-10999,24.0,12.29,95.66,5.91,89.36,7.96,9.07,Sí,Administración,4.85
STU-11075,30.0,18.51,100.0,7.0,93.91,9.43,6.31,,Ingeniería Informática,6.15
STU-12961,23.0,6.46,75.05,4.77,72.51,4.77,6.41,No,Ingeniería Industrial,2.66
STU-12924,29.0,5.59,78.44,5.83,85.37,6.31,5.25,Sí,Ingeniería Civil,3.78
STU-12622,22.0,17.99,85.15,5.61,100.0,6.71,7.19,No,Contador Auditor,4.08
STU-10703,18.0,6.33,74.41,5.5,100.0,6.29,9.85,Sí,Ingeniería Civil,4.13
STU-14312,19.0,9.55,69.92,5.33,57.12,7.49,,,Ingeniería Civil,3.58
STU-14430,,14.78,91.79,6.0,100.0,7.44,4.23,Sí,Ingeniería Civil,5.39
STU-14934,22.0,11.82,91.07,6.37,75.66,5.76,6.34,Sí,Administración,4.09
STU-10377,23.0,9.2,83.18,5.26,82.04,7.45,1.88,No,Ingeniería Civil,3.25
STU-12635,20.0,17.69,85.43,6.1,100.0,8.61,9.71,No,Ingeniería Informática,5.57
STU-13598,25.0,7.52,84.09,4.84,85.78,7.06,6.7,Sí,Administración,4.33
STU-14506,27.0,10.2,80.63,5.84,79.12,5.32,8.08,No,Ingeniería Informática,4.61
STU-13710,26.0,13.31,95.48,5.07,100.0,8.55,3.82,No,Contador Auditor,4.61
STU-14125,20.0,10.62,,5.33,78.13,7.97,10.45,Sí,Contador Auditor,4.55
STU-13869,26.0,8.8,65.83,5.32,62.82,7.1,4.06,No,Contador Auditor,2.07
STU-13568,,20.36,95.79,5.21,100.0,5.69,3.1,No,Administración,5.15
STU-12244,22.0,14.98,93.33,5.93,94.84,6.18,9.13,Sí,Contador Auditor,4.2
STU-14194,18.0,24.36,90.77,5.72,100.0,6.83,6.66,No,Administración,4.22
STU-10007,24.0,14.74,81.03,5.99,,4.44,4.21,Sí,Ingenieria Informatica,4.28
STU-14124,25.0,14.11,98.49,,100.0,7.94,2.73,No,Ingeniería Informática,4.88
STU-10525,18.0,12.77,79.0,5.01,80.33,6.91,2.91,No,Ingeniería Informática,3.59
STU-14567,24.0,15.46,74.47,,89.42,,8.75,No,Ingeniería Industrial,4.33
STU-11720,20.0,8.73,81.23,5.8,76.3,6.67,4.75,No,Ingeniería Civil,3.6
STU-11208,23.0,6.34,69.55,4.82,76.7,5.2,6.38,No,Ingeniería Industrial,3.19
STU-14321,27.0,17.64,99.62,5.57,100.0,6.36,9.57,Sí,Ingeniería Civil,4.94
STU-10453,18.0,9.48,85.89,5.95,95.76,6.57,11.02,No,Ingeniería Informática,4.3
STU-10767,18.0,18.46,88.2,5.22,99.05,4.99,6.37,Sí,Ingeniería Informática,5.25
STU-12125,20.0,14.68,83.81,6.44,100.0,6.08,6.37,Sí,Ingeniería Informática,4.7
STU-12611,27.0,5.46,84.99,5.07,73.67,7.48,5.46,No,Administración,3.18
STU-12248,27.0,2.13,75.84,4.71,59.39,8.03,2.73,No,Administración,3.31
STU-11663,18.0,13.75,85.89,5.31,88.88,7.42,6.22,Sí,Ingeniería Civil,4.72
STU-10537,19.0,15.01,78.3,5.22,98.27,7.28,,No,Ingeniería Informática,4.69
STU-14545,27.0,15.74,80.94,5.98,89.98,5.77,8.29,Sí,Ingeniería Informática,4.16
STU-12796,25.0,20.17,94.14,6.44,100.0,7.49,15.11,No,Ingeniería Informática,5.31
STU-13821,29.0,,97.02,5.38,,7.13,7.21,No,Ingeniería Informática,5.0
STU-14049,27.0,14.73,96.24,6.67,93.46,6.94,10.85,No,Ingeniería Informática,4.83
STU-12349,20.0,16.17,90.4,6.87,96.33,6.44,3.94,No,Contador Auditor,5.07
STU-12096,22.0,11.07,88.69,5.12,89.12,6.44,7.23,No,Ingeniería Industrial,3.44
STU-11894,20.0,22.5,100.0,7.0,100.0,8.1,4.31,,Ingeniería Industrial,6.37
STU-12978,23.0,12.63,87.59,6.01,80.91,7.4,8.21,Sí,Ingeniería Industrial,4.8
STU-11187,21.0,21.89,100.0,6.93,100.0,5.77,4.28,,Ingeniería Industrial,5.54
STU-13804,24.0,12.18,85.0,5.19,82.27,,4.86,No,Ingeniería Industrial,4.02
STU-12179,27.0,14.28,81.22,5.35,92.5,9.03,11.35,No,Ingeniería Civil,4.71
STU-10188,27.0,28.28,95.06,6.77,100.0,7.25,5.32,Sí,Administración,5.55
STU-10004,22.0,14.91,84.3,6.16,66.01,5.58,8.76,Sí,Administración,3.9
STU-10026,28.0,8.23,94.5,5.9,91.28,4.62,6.76,No,Ingeniería Informática,3.79
STU-12368,28.0,4.33,95.76,5.22,68.36,8.31,3.47,No,Contador Auditor,3.61
STU-12092,28.0,15.53,100.0,6.7,100.0,5.35,5.08,Sí,Ingeniería Informática,4.69
STU-11944,23.0,11.07,84.01,6.32,68.98,,5.47,No,Ingeniería Informática,4.03
STU-10306,18.0,12.34,100.0,6.42,,8.76,6.45,No,Ingeniería Civil,5.55
STU-11676,,13.13,66.91,4.84,76.1,6.14,9.2,Sí,Ingeniería Informática,3.16
STU-11420,18.0,16.52,95.23,7.0,79.74,6.6,10.1,Sí,Administración,5.32
STU-12864,23.0,6.52,82.7,5.7,79.54,7.15,1.64,No,Ingeniería Industrial,3.32
STU-14231,23.0,8.31,85.56,5.66,85.98,7.85,8.73,No,Ingeniería Industrial,3.93
STU-11058,22.0,1.79,85.63,4.66,65.2,8.24,2.71,No,Administración,3.38
STU-10157,21.0,11.15,85.0,5.2,95.66,5.91,12.75,No,Ingeniería Industrial,3.8
STU-12948,22.0,,100.0,5.97,100.0,7.51,10.47,No,Ingeniería Informática,4.94
STU-12944,26.0,20.38,96.6,6.77,100.0,7.06,8.43,Sí,Ingeniería Civil,6.23
STU-13488,27.0,18.58,90.88,5.31,100.0,7.36,4.83,No,Ingeniería Industrial,5.04
STU-11375,18.0,10.34,94.07,5.95,87.66,5.93,3.11,No,Ingeniería Civil,4.65
STU-10606,26.0,10.73,92.63,6.81,82.34,5.08,11.83,Sí,Ingeniería Industrial,4.71
STU-11795,31.0,6.54,70.23,6.14,71.2,7.66,5.84,No,Ingeniería Informática,3.26
STU-14864,30.0,7.18,92.78,6.75,79.27,6.62,2.72,No,Administración,3.39
STU-12581,23.0,9.16,73.97,4.7,91.41,8.97,5.64,No,Ingeniería Industrial,3.63
STU-13493,18.0,10.66,91.52,6.14,75.08,5.63,3.58,No,Ingeniería Informática,4.07
STU-11660,24.0,4.9,92.27,4.95,78.33,9.46,11.32,No,Ingeniería Industrial,3.24
STU-13615,18.0,18.4,87.34,6.08,100.0,6.1,5.4,No,Ingeniería Informática,4.48
STU-10224,27.0,23.33,,6.14,100.0,5.7,4.29,No,Ingeniería Informática,5.25
STU-10972,29.0,12.01,87.81,6.33,84.23,9.62,3.78,Sí,Administración,4.73
STU-13889,18.0,15.15,89.22,5.97,99.68,4.77,9.75,No,Administración,4.93
STU-14108,31.0,8.66,82.57,6.29,78.72,7.25,1.11,No,Contador Auditor,3.35
STU-11760,18.0,5.76,93.51,5.73,76.78,7.63,11.79,Sí,Administración,4.26
STU-10525,18.0,12.77,79.0,5.01,80.33,6.91,2.91,No,Ingeniería Informática,3.59
STU-10288,21.0,4.7,98.49,6.97,79.34,5.82,5.01,Sí,Ingeniería Civil,4.75
STU-10427,21.0,9.22,66.28,5.56,64.38,8.17,7.39,Sí,Administración,3.39
STU-11674,27.0,16.4,97.63,5.76,92.85,5.83,1.12,No,Contador Auditor,4.54
STU-14350,24.0,3.65,75.08,5.35,76.92,7.21,2.94,No,,3.0
STU-14740,29.0,11.6,92.31,5.54,88.93,6.07,,No,Ingeniería Informática,4.46
STU-12811,24.0,14.85,100.0,5.77,90.91,5.67,3.67,No,Ingeniería Civil,4.02
STU-13698,20.0,13.98,90.77,7.0,100.0,8.45,2.87,No,Ingeniería Informática,5.29
STU-14606,20.0,5.08,70.59,5.7,91.85,7.56,15.84,No,Ingeniería Informática,3.29
STU-13650,21.0,11.2,,6.07,79.95,8.02,2.87,No,Administración,3.56
STU-14912,23.0,5.88,72.48,6.44,78.6,4.58,9.03,Sí,Ingeniería Informática,3.79
STU-14630,24.0,8.61,82.14,4.04,71.39,6.95,18.0,No,Ingeniería Informática,3.01
STU-13775,20.0,6.8,96.5,5.72,86.6,8.38,7.07,No,Contador Auditor,4.22
STU-12067,28.0,22.16,73.91,6.42,100.0,6.62,4.98,No,Ingeniería Civil,4.2
STU-13700,18.0,9.01,81.36,5.96,84.93,6.38,10.61,No,Contador Auditor,3.65
STU-13431,22.0,18.29,89.06,5.96,100.0,7.83,4.04,No,Ingeniería Industrial,3.95
STU-13798,19.0,,68.7,5.83,68.21,6.23,6.4,No,Ingeniería Industrial,3.18
STU-10174,24.0,18.92,82.67,,98.91,8.0,9.61,No,Administración,4.66
STU-11476,21.0,22.85,96.43,7.0,100.0,6.75,6.49,Sí,Ingeniería Civil,6.03
STU-12323,,10.15,77.5,4.12,100.0,8.13,5.57,No,Ingeniería Civil,3.37
STU-12772,30.0,21.1,94.71,6.36,100.0,5.35,5.22,Sí,Ingeniería Industrial,4.83
STU-14427,18.0,2.36,81.03,5.61,88.69,8.26,5.58,No,Ingeniería Industrial,4.36
STU-14838,26.0,22.46,100.0,7.0,100.0,7.08,2.93,No,Administración,5.86
STU-12432,24.0,9.52,82.4,5.17,85.57,8.06,6.26,No,Contador Auditor,3.82
STU-12916,21.0,8.63,74.79,4.8,76.76,9.18,10.95,No,Administración,3.38
STU-12034,22.0,11.89,78.15,,100.0,6.25,6.45,No,Contador Auditor,4.25
STU-11407,27.0,9.45,70.59,5.54,72.04,8.06,4.22,No,Administración,3.77
STU-12704,27.0,8.91,77.87,5.61,67.11,6.06,6.05,No,Ingeniería Industrial,3.78
STU-13509,28.0,12.16,85.35,6.08,89.76,7.39,4.03,No,Ingeniería Civil,3.9
STU-13421,23.0,16.7,100.0,6.65,99.81,7.5,9.53,No,Administración,5.63
STU-11316,27.0,6.55,,5.0,87.17,7.11,4.48,No,Ingeniería Informática,3.7
STU-13890,,,77.28,4.08,48.05,6.43,3.2,No,Ingeniería Informática,1.15
STU-11877,28.0,17.83,73.45,4.94,100.0,6.78,4.0,No,Ingeniería Informática,4.21
STU-10794,29.0,18.68,100.0,6.47,98.25,8.44,7.38,No,Ingeniería Informática,5.7
STU-14933,26.0,10.47,88.86,5.98,80.8,6.35,15.16,Sí,Ingeniería Informática,5.24
STU-14120,24.0,7.55,87.01,5.68,67.26,7.36,5.89,Sí,Ingeniería Civil,3.31
STU-14946,21.0,6.29,71.47,4.36,77.83,7.74,8.72,No,Administración,3.23
STU-14893,25.0,11.21,74.55,,69.2,7.7,8.44,Sí,Ingeniería Civil,3.77
STU-11590,28.0,11.96,76.22,6.51,100.0,5.12,10.64,No,Administración,4.57
STU-10964,24.0,1.01,75.99,3.84,66.22,6.23,9.79,No,Contador Auditor,2.09
STU-12466,23.0,16.16,84.47,5.58,100.0,6.41,2.55,No,Administración,4.41
STU-12746,25.0,14.05,82.19,5.64,75.93,5.12,8.98,,Ingeniería Informática,3.7
STU-10122,28.0,6.65,68.94,6.11,70.67,7.93,5.69,Sí,Ingeniería Informática,3.51
STU-13018,26.0,11.11,85.32,5.04,83.05,8.12,2.18,No,Ingeniería Informática,4.11
STU-13573,25.0,15.35,92.9,6.75,87.21,4.55,7.85,Sí,Ingeniería Industrial,5.25
STU-11550,25.0,9.12,84.81,6.19,74.36,4.68,1.51,No,Ingeniería Informática,3.83
STU-13220,23.0,15.14,91.29,6.55,84.38,5.88,6.4,Sí,Ingeniería Industrial,5.2
STU-10351,27.0,11.69,61.78,4.86,76.88,6.19,12.89,Sí,Administración,3.64
STU-14228,30.0,20.67,96.19,5.6,100.0,7.91,4.45,No,Ingeniería Informática,5.36
STU-13439,21.0,12.19,81.7,5.81,,6.49,6.06,Sí,Ingeniería Civil,3.65
STU-10291,35.0,12.08,91.17,6.19,73.96,9.46,7.96,No,Ingeniería Civil,4.37
STU-14075,20.0,11.03,91.16,,76.98,9.54,5.88,Sí,Contador Auditor,5.05
STU-13814,23.0,18.85,96.38,6.39,100.0,8.01,2.87,,Ingeniería Civil,5.4
STU-12250,21.0,17.64,94.29,5.83,100.0,7.4,1.43,No,Administración,5.78
STU-12322,27.0,14.67,80.06,5.21,86.09,7.98,3.7,No,Ingeniería Industrial,3.68
STU-10274,22.0,12.27,67.98,5.55,94.34,,2.74,No,Ingeniería Informática,3.61
STU-12889,24.0,13.77,90.71,5.36,100.0,6.02,3.47,No,Contador Auditor,4.26
STU-11217,20.0,16.89,90.78,6.15,83.22,5.67,5.53,No,Administración,5.01
STU-10838,18.0,13.2,76.99,5.9,75.17,5.72,4.19,No,Ingeniería Informática,4.31
STU-10231,18.0,13.68,100.0,6.27,100.0,6.29,6.11,No,Administración,4.64
STU-11451,27.0,11.66,82.42,6.15,78.78,6.63,7.17,No,Ingeniería Informática,5.51
STU-13773,18.0,12.75,84.97,6.86,85.08,5.84,7.94,Sí,Ingeniería Industrial,4.69
STU-14830,18.0,19.6,,6.45,100.0,6.79,4.71,No,Ingeniería Informática,4.88
STU-13967,23.0,11.7,82.93,6.76,68.61,6.54,1.45,No,Ingeniería Industrial,4.48
STU-14995,18.0,5.38,68.79,4.95,76.03,5.26,,Sí,Contador Auditor,2.84
STU-10067,28.0,24.21,100.0,7.0,,7.14,8.66,Sí,Ingeniería Civil,5.54
STU-10052,24.0,9.95,88.87,4.89,100.0,6.15,7.86,No,Ingeniería Informática,3.9
STU-14233,19.0,8.87,69.86,4.15,78.69,3.97,5.53,No,Ingeniería Industrial,2.79
STU-14161,28.0,5.24,95.15,5.12,77.86,7.6,12.27,Sí,Ingeniería Informática,3.51
STU-14449,18.0,,100.0,6.37,100.0,7.01,6.28,No,Ingeniería Industrial,4.75
STU-13941,25.0,,93.68,5.34,95.68,,5.65,No,Ingeniería Industrial,4.59
STU-13609,22.0,17.36,100.0,5.28,100.0,7.52,10.21,No,Administración,5.46
STU-13632,18.0,6.87,68.55,6.76,72.2,6.17,9.59,No,Ingeniería Industrial,3.2
STU-12165,24.0,12.67,98.24,6.53,76.03,7.13,5.48,Sí,Ingeniería Informática,4.67
STU-13221,18.0,9.2,,5.54,90.43,5.73,3.99,No,Ingeniería Informática,3.6
STU-13852,18.0,11.9,78.14,5.67,82.64,6.81,8.98,Sí,Administración,3.81
STU-14689,23.0,15.85,97.5,6.16,100.0,6.79,6.25,No,Ingeniería Civil,5.33
STU-13305,26.0,1.0,77.14,4.62,77.9,5.35,0.99,No,Ingeniería Informática,2.87
